review,cleaned_review,cleaned_review_stemmed,nama desa wisata,provinsi
"Kampung Naga di Tasikmalaya adalah desa adat yang masih memegang teguh tradisi leluhur.  Rumah-rumahnya seragam, terbuat dari bambu dan beratap ijuk, menciptakan suasana tenang dan alami.  Untuk mencapainya, pengunjung harus menuruni ratusan anak tangga, namun pemandangan sawah dan sungai yang indah membuat perjalanan terasa menyenangkan.  Kampung ini cocok bagi mereka yang ingin merasakan kehidupan sederhana dan harmonis dengan alam.",kampung naga tasikmalaya desa adat memegang teguh tradisi leluhur rumah rumahnya seragam terbuat bambu beratap ijuk menciptakan suasana tenang alami mencapainya pengunjung menuruni ratusan anak tangga pemandangan sawah sungai indah perjalanan menyenangkan kampung cocok merasakan kehidupan sederhana harmonis alam,kampung naga tasikmalaya desa adat pegang teguh tradisi leluhur rumah rumah seragam buat bambu atap ijuk cipta suasana tenang alami capa unjung turun ratus anak tangga pandang sawah sungai indah jalan senang kampung cocok rasa hidup sederhana harmonis alam,Kampung Naga,Jawa Barat
Salah satu Tempat untuk mempelajari adat & istiadat masyarakat Sunda zaman dulu,salah mempelajari adat istiadat masyarakat sunda zaman,salah ajar adat istiadat masyarakat sunda zaman,Kampung Naga,Jawa Barat
tempat yang sangat indah dan terdapat ilmu eduksi tradisional sunda,indah ilmu eduksi tradisional sunda,indah ilmu eduksi tradisional sunda,Kampung Naga,Jawa Barat
"Menyenangkan, bisa menikmati sensasi bagaimana hidup tanpa listrik juga masih menggunakan hal-hal yang masih tradisional",menyenangkan menikmati sensasi hidup listrik tradisional,senang nikmat sensasi hidup listrik tradisional,Kampung Naga,Jawa Barat
"Pemandangannya yang alami membuat pikiran jadi fresh, akses masuknya yg menantang turun dan naik tangga lumayan tajam, pegelnya sampai 3 hari gak hilang",pemandangannya alami pikiran fresh akses masuknya menantang turun tangga lumayan tajam pegelnya hilang,pandang alami pikir fresh akses masuk tantang turun tangga lumayan tajam gel hilang,Kampung Naga,Jawa Barat
Nyaman asri adem anyem,nyaman asri adem anyem,nyaman asri adem anyem,Kampung Naga,Jawa Barat
"Asli keren ini si, tidalk ada tiket masuk, tidak ada parkir.",asli keren tidalk tiket parkir,asli keren tidalk tiket parkir,Kampung Naga,Jawa Barat
"Kampung yang asri dan alami
Terjaga tradisi dan adat istiadatnya 👍",kampung asri alami terjaga tradisi adat istiadatnya,kampung asri alami jaga tradisi adat istiadat,Kampung Naga,Jawa Barat
Tempat wisata budaya,wisata budaya,wisata budaya,Kampung Naga,Jawa Barat
"Alhamdulillah masih tetap seperti yg dulu,
Yg pernah saya alami semenjak kecil",alhamdulillah alami semenjak,alhamdulillah alami semenjak,Kampung Naga,Jawa Barat
"Kampung naga kalau tidak dengan tour guide rasanya hambar dan kurang berkesan. Masuknya tidak ada tiket, hanya bayar parkir saja.",kampung naga tour guide hambar berkesan masuknya tiket bayar parkir,kampung naga tour guide hambar kesan masuk tiket bayar parkir,Kampung Naga,Jawa Barat
Mie spageti tulang dan jajanan dadakan,mie spageti tulang jajanan dadakan,mie spageti tulang jajan dada,Kampung Naga,Jawa Barat
Sejuk,sejuk,sejuk,Kampung Naga,Jawa Barat
Kearifan lokal yg harus dipertahankan,kearifan lokal dipertahankan,arif lokal tahan,Kampung Naga,Jawa Barat
Kampung yg masih memakai tradisi kuno nenek moyang Sunda yg ada di Tasik,kampung memakai tradisi kuno nenek moyang sunda tasik,kampung pakai tradisi kuno nenek moyang sunda tasik,Kampung Naga,Jawa Barat
"Secara historis masih simpang siur ttg asal muasal kampung ini. Selain pernah ada kejadian pembumihangusan kp ini oleh DI/TII dulu sehingga catatan2 dan artefak leluhur yg hangus terbakar ditambah minimnya sumber rujukan mengenai asal usulnya menjadikan tanda tanya jika ingin menelusuri sejarah kampung ini.
Btw... secara adat dan tradisi sangat mencerminkan sekali adat dan tradisi sunda seperti apa. Aturan dan kehidupan sehari2 hari sangat menjunjung tradisi. Memang disini teknologi blm diterima secara umum, tp adaptasi terhadap teknologi terkesan cukup baik walaupun mereka tetap mempertahankan tradisi alam.
Bentangan alam disekitarnya msh cukup asri biarpun sudah banyak terjamah modernisasi.
Untuk tujuan edukasi dan pengenalan tradisi dan adat istiadat sunda, tempat ini direkomendasikan untuk dikunjungi jika berkunjung ke Garut atau Tasik.
Catatan : Di dalam kampung skg dilarang mengambil video untuk alasan apapun!",historis simpang siur muasal kampung kejadian pembumihangusan kp tii catatan artefak leluhur hangus terbakar ditambah minimnya sumber rujukan usulnya menjadikan tanda menelusuri sejarah kampung btw adat tradisi mencerminkan adat tradisi sunda aturan kehidupan sehari menjunjung tradisi teknologi diterima umum adaptasi teknologi terkesan mempertahankan tradisi alam bentangan alam disekitarnya asri biarpun terjamah modernisasi tujuan edukasi pengenalan tradisi adat istiadat sunda direkomendasikan dikunjungi berkunjung garut tasik catatan kampung dilarang mengambil video alasan apapun,historis simpang siur muasal kampung jadi pembumihangusan kp tii catat artefak leluhur hangus bakar tambah minim sumber rujuk usul jadi tanda telusur sejarah kampung btw adat tradisi cermin adat tradisi sunda atur hidup hari junjung tradisi teknologi terima umum adaptasi teknologi kes tahan tradisi alam bentang alam sekitar asri biarpun jamah modernisasi tuju edukasi kenal tradisi adat istiadat sunda rekomendasi kunjung kunjung garut tasik catat kampung larang ambil video alas apa,Kampung Naga,Jawa Barat
"Inspirasi hidup damai, natural dan intimate
Recomendasi untuk muhasabah diri dari hiruk pikuk tekanan hidup",inspirasi hidup damai natural intimate recomendasi muhasabah hiruk pikuk tekanan hidup,inspirasi hidup damai natural intimate recomendasi muhasabah hiruk pikuk tekan hidup,Kampung Naga,Jawa Barat
"Kampung Naga masih asri banget, penduduknya ramah-ramah,, banyak warung yg jual kopi, cimol, kelapa, suvenir, depan mushola nya bisa main engrang,, tapi buat yg kelebihan berat badan kayak saya agak melelahkan jalannya, pas mau masuk ke kampungnya kita turun gunung masih enak, pas pulang harus naik, naiknya itu bikin keliyengan, asam lambung lsg naik, mual""",kampung naga asri banget penduduknya ramah ramah warung jual kopi cimol kelapa suvenir mushola main engrang kelebihan berat badan kayak melelahkan jalannya pas kampungnya turun gunung pas pulang naiknya bikin keliyengan asam lambung mual,kampung naga asri banget duduk ramah ramah warung jual kopi cimol kelapa suvenir mushola main engrang lebih berat badan kayak lelah jalan pas kampung turun gunung pas pulang naik bikin keliyengan asam lambung mual,Kampung Naga,Jawa Barat
Perlu dikelola lebih baik lagi,dikelola,kelola,Kampung Naga,Jawa Barat
"Sebuah kampong sejuk,indah,asri dan yang jelas bebas polusi,,,
Sangat cocok buat wisata keluarga",kampong sejuk indah asri bebas polusi cocok wisata keluarga,kampong sejuk indah asri bebas polusi cocok wisata keluarga,Kampung Naga,Jawa Barat
Pemandangannya masih asri,pemandangannya asri,pandang asri,Kampung Naga,Jawa Barat
"Viewnya seperti di Lukisan2 , sangat menenangkan dan menyenangkan",viewnya lukisan menenangkan menyenangkan,viewnya lukis tenang senang,Kampung Naga,Jawa Barat
Asri dan baguus banget. Masih sangat terjaga dan blm ada tiket masuk. Tapi kalo mau pakai jasa pemandu bisa banget krn masyarakat lokal akan siap membantu dengan biaya seikhlasnya. Penduduk ramah-ramah. Bila berkunjung jangan lupa beli barang dagangan masyarakat sana ya...,asri baguus banget terjaga tiket kalo pakai jasa pemandu banget masyarakat lokal membantu biaya seikhlasnya penduduk ramah ramah berkunjung lupa beli barang dagangan masyarakat,asri baguus banget jaga tiket kalo pakai jasa pandu banget masyarakat lokal bantu biaya ikhlas duduk ramah ramah kunjung lupa beli barang dagang masyarakat,Kampung Naga,Jawa Barat
Kampung tradisi yg tak berubah sangat indah dan nyaman suasana asri,kampung tradisi berubah indah nyaman suasana asri,kampung tradisi ubah indah nyaman suasana asri,Kampung Naga,Jawa Barat
"Tempatnya asri, benar² alami. Suasananya nyaman. Masyarakatnya ramah. Sangat bagus untuk edukasi kebudayaan.",tempatnya asri alami suasananya nyaman masyarakatnya ramah bagus edukasi kebudayaan,tempat asri alami suasana nyaman masyarakat ramah bagus edukasi budaya,Kampung Naga,Jawa Barat
Akurasi sangat tepat,akurasi,akurasi,Kampung Naga,Jawa Barat
"Kampung naga yang berlokasi di daerah tasikmalaya ini, memberikan pengalaman yang menarik ketika mengunjunginya, dari area parkiran kita akan di dampingi oleh pemandu yang akan secara ramah dan detail menjelaskan setiap bagian dari kampung naga tersebut.

Selain pemandangan kampung yang sangat asri, disini kita dapat membeli berbagai hasil bumi seperti gula aren, teh, beras merah dan lain-lain.",kampung naga berlokasi daerah tasikmalaya pengalaman menarik mengunjunginya area parkiran dampingi pemandu ramah detail kampung naga pemandangan kampung asri membeli hasil bumi gula aren teh beras merah,kampung naga lokasi daerah tasikmalaya alam tarik unjung area parkir damping pandu ramah detail kampung naga pandang kampung asri beli hasil bumi gula aren teh beras merah,Kampung Naga,Jawa Barat
"Sejuk, nyaman, jauh dr hingar bingar kendaraan serta asli suasana pedesaannya",sejuk nyaman hingar bingar kendaraan asli suasana pedesaannya,sejuk nyaman hingar bingar kendara asli suasana desa,Kampung Naga,Jawa Barat
Adem sejuk tenang buat jalan pagi,adem sejuk tenang jalan pagi,adem sejuk tenang jalan pagi,Kampung Naga,Jawa Barat
"Indah, damai, good for fieldtrip,
Hemat energi
Ramah lingkungan",indah damai good for fieldtrip hemat energi ramah lingkungan,indah damai good for fieldtrip hemat energi ramah lingkung,Kampung Naga,Jawa Barat
"Calageur Di Lembur
Dulur² Kampung Naga Sadayana 🙏🏻

#KampungNaga
#DragonVillage
#Salawu
#Tasikmalaya
#WestJava  ✅",calageur lembur dulur kampung naga sadayana kampungnaga dragonvillage salawu tasikmalaya westjava,calageur lembur dulur kampung naga sadayana kampungnaga dragonvillage salawu tasikmalaya westjava,Kampung Naga,Jawa Barat
Kampung Naga sangat menarik ayo gais datang kesini dijamin menemukan hal yang baru disini. Yuk jaga dan lestarikan kampung adat seperti ini!,kampung naga menarik ayo gais kesini dijamin menemukan yuk jaga lestarikan kampung adat,kampung naga tarik ayo gais kesini jamin temu yuk jaga lestari kampung adat,Kampung Naga,Jawa Barat
"Kampung Naga memang benar-benar tempat yang bikin hati tenang. Perkampungan tradisional yang asri dan sejuk ini menghadirkan suasana damai yang sulit ditemukan di tempat lain. Tanpa listrik, semua yang ada di sini benar-benar alami dan hasil tangan masyarakat setempat. ""Dari alam, oleh alam, untuk alam"" sangat tercermin di sini.

Pemandangannya syahdu banget, bikin betah! Tiket masuk gratis, dan untuk tour guide cukup bayar seikhlasnya. Walau gak boleh record video, rasanya tetap seru menikmati tiap sudut Kampung Naga dengan mata dan hati. Jangan khawatir soal perut, di area luar dan dalam kampung masih ada yang jualan makanan, dan oleh-oleh pun tersedia. Cocok banget buat yang nyari ketenangan dari hiruk-pikuk kota!",kampung naga bikin hati tenang perkampungan tradisional asri sejuk menghadirkan suasana damai sulit ditemukan listrik alami hasil tangan masyarakat alam alam alam tercermin pemandangannya syahdu banget bikin betah tiket gratis tour guide bayar seikhlasnya record video seru menikmati sudut kampung naga hati khawatir perut area kampung jualan makanan tersedia cocok banget mencari ketenangan hiruk pikuk kota,kampung naga bikin hati tenang kampung tradisional asri sejuk hadir suasana damai sulit temu listrik alami hasil tangan masyarakat alam alam alam cermin pandang syahdu banget bikin betah tiket gratis tour guide bayar ikhlas record video seru nikmat sudut kampung naga hati khawatir perut area kampung jual makan sedia cocok banget cari tenang hiruk pikuk kota,Kampung Naga,Jawa Barat
"Tempat yang unik. Sayangnya datang waktu ujan jadi gw nggak bisa kasih rating yang objektif. Tapi lokalnya ramah, pemandangan walau hujan masih bagus.",unik sayangnya waktu ujan gue kasih rating objektif lokalnya ramah pemandangan hujan bagus,unik sayang waktu ujan gue kasih rating objektif lokal ramah pandang hujan bagus,Kampung Naga,Jawa Barat
"Alhamdulillah sudah dua kali berkunjung silaturahmi di Kampung Naga dan menginap disana,,tanpa listrik dan dingin sekaki kalau malam hari tiba,,
Warganya ramah-ramah..
Masih inget sama ibu yang rumahnya depan masjid menjamu saya dengan ramah dan baik sekali..
Di ajak ke dapur,dibikinin kopi,di ajak makan bersama sambil ngobrol-ngobrol tentang kampung Naga..
Untuk ibu,bapak dan anak laki-lakinya yang sudah menjamu saya dan juga untuk semua warga kampung Naga semoga selalu sehat..
Terimakasih banyak semoga saya bisa berkunjung lagi kesana nantinya..
❤👍",alhamdulillah berkunjung silaturahmi kampung naga menginap disana listrik dingin sekaki malam warganya ramah ramah rumahnya masjid menjamu ramah ajak dapur dibikinin kopi ajak makan mengobrol mengobrol kampung naga anak laki lakinya menjamu warga kampung naga semoga sehat terimakasih semoga berkunjung kesana,alhamdulillah kunjung silaturahmi kampung naga inap sana listrik dingin sekak malam warga ramah ramah rumah masjid jamu ramah ajak dapur dibikinin kopi ajak makan obrol obrol kampung naga anak laki laki jamu warga kampung naga moga sehat terimakasih moga kunjung kesana,Kampung Naga,Jawa Barat
Pengalaman berharga menemui masyarakat yang mempertahankan tradisionalisme tanpa menolak sepenuhnya modernitas,pengalaman berharga menemui masyarakat mempertahankan tradisionalisme menolak sepenuhnya modernitas,alam harga temu masyarakat tahan tradisionalisme tolak sepenuh modernitas,Kampung Naga,Jawa Barat
"Suasana perkampungan Alami, asri tanpa adanya aliran Listrik, untuk alat modern seperti HP dan televisi mereka memiliki, kampung Naga mengetahui alat Modern, agama disana Islam.",suasana perkampungan alami asri aliran listrik alat modern hp televisi memiliki kampung naga alat modern agama disana islam,suasana kampung alami asri alir listrik alat modern hp televisi milik kampung naga alat modern agama sana islam,Kampung Naga,Jawa Barat
"Sebuah destinasi wisata yang menyajikan suasana perkampungan yang tetap terjaga keasriannya, sejuk dikelilingi pepohonan yang masih rindang, sungai dengan airnya yg jernih mengalir deras, sumber air untuk kebutuhan masyarakat yang berlimpah, tempat ini masuk dalam cagar budaya yang dilestarikan oleh pemerintah kabupaten Ciamis, lokasinya berada tidak jauh dari jalan Nasional Tasikmalaya-Garut, tempat parkir persis di pinggir jalan, dan jarak dari parkiran sekitar 500 m dg akses tangga yang cukup curam yang memerlukan kehati-hatian yang ekstra, bagi anda yang menyukai alam, tempat yg vintage, senang bernostagia ke masa lalu, tempat ini sangat cocok.",destinasi wisata menyajikan suasana perkampungan terjaga keasriannya sejuk dikelilingi pepohonan rindang sungai airnya jernih mengalir deras sumber air kebutuhan masyarakat berlimpah cagar budaya dilestarikan pemerintah kabupaten ciamis lokasinya jalan nasional tasikmalaya garut parkir persis pinggir jalan jarak parkiran akses tangga curam kehati hatian ekstra menyukai alam vintage senang bernostagia cocok,destinasi wisata saji suasana kampung jaga asri sejuk keliling pohon rindang sungai air jernih alir deras sumber air butuh masyarakat limpah cagar budaya lestari perintah kabupaten ciamis lokasi jalan nasional tasikmalaya garut parkir persis pinggir jalan jarak parkir akses tangga curam hati hati ekstra suka alam vintage senang bernostagia cocok,Kampung Naga,Jawa Barat
Kampung dgn budaya lokal yg masih terjaga,kampung budaya lokal terjaga,kampung budaya lokal jaga,Kampung Naga,Jawa Barat
Mantap,mantap,mantap,Kampung Naga,Jawa Barat
"Adem banget. Kalau kesini bisa pakai pemandu bayarnya seikhlasnya.
Ada 444 anak tangga, gak terlalu tinggi anak tangganya tapi lumayan capek 😅",adem banget kesini pakai pemandu bayarnya seikhlasnya anak tangga tinggi anak tangganya lumayan capek,adem banget kesini pakai pandu bayar ikhlas anak tangga tinggi anak tangga lumayan capek,Kampung Naga,Jawa Barat
"Asri n keren bgt viewnya,mereka msh menjaga n melestarikan tradisi/budaya leluhurnya,untuk mencapai tempat ini kalian harus menuruni kurleb 400 anak tangga,ketika sudah dekat dgn rumah warganya tdk d perkenankna ambil video ataupun FOTO,",asri keren banget viewnya menjaga melestarikan tradisi budaya leluhurnya mencapai menuruni kurleb anak tangga rumah warganya perkenankna ambil video foto,asri keren banget viewnya jaga lestari tradisi budaya leluhur capai turun kurleb anak tangga rumah warga perkenankna ambil video foto,Kampung Naga,Jawa Barat
"Lokasi kampung adat yang sering dikunjungi karena keindahan, keramahan, dan tradisi yang sangat kental membuat suasana tenang buat healing..",lokasi kampung adat dikunjungi keindahan keramahan tradisi kental suasana tenang healing,lokasi kampung adat kunjung indah ramah tradisi kental suasana tenang healing,Kampung Naga,Jawa Barat
"@Revi febriani valentina
Makanannya enak dan banyak ,pelayanna bagus,tempatnya nyaman bersih",febriani valentina makanannya pelayanna bagus tempatnya nyaman bersih,febriani valentina makan pelayanna bagus tempat nyaman bersih,Kampung Naga,Jawa Barat
"In love with this place. Bisa ikut main permainam traditional seperti bakiak dan egrang. Vibes slow living yg super peaceful dan kekeluargaan banget. Pemandangan sawah rapi dan indah sekali. Menurut gw ini layak jd salah satu desa terindahnya indonesia. Sayangnya kurang bersahat untuk ortu dan difable, krn harus lewatin anak tangga 400an step dan di kampung sendiri juga full sama tangga batu",love with this place main permainam traditional bakiak egrang vibes slow living super peaceful kekeluargaan banget pemandangan sawah rapi indah gue layak salah desa terindahnya indonesia sayangnya bersahat tua difable lewatin anak tangga an step kampung full tangga batu,love with this place main permainam traditional bakiak egrang vibes slow living super peaceful keluarga banget pandang sawah rapi indah gue layak salah desa indah indonesia sayang bersahat tua difable lewatin anak tangga an step kampung full tangga batu,Kampung Naga,Jawa Barat
"Kampung Naga, masuk ke sini gratis. Di bagian depan ada banyak warung. Kalau butuh pemandu, itu bisa banget. Bayarnya seikhlas nya.
Kampung adat, yang sampai sekarang memilih untuk No Listrik, warga lokalnya ramah-ramah.
Banyaknya yang ke sini turis asing, kalau rombongan anak sekolah mau fieldtrip dan menginap disini bisa banget.
Ga boleh ambil video hanya foto saja.
Dari pintu awal ke bawah ada tangga yang banyak sekitar 404 anak tangga, tapi tidak terlalu tinggi anak tangganya.",kampung naga gratis warung butuh pemandu banget bayarnya seikhlas kampung adat memilih no listrik warga lokalnya ramah ramah banyaknya turis asing rombongan anak sekolah fieldtrip menginap banget ambil video foto pintu tangga anak tangga tinggi anak tangganya,kampung naga gratis warung butuh pandu banget bayar ikhlas kampung adat pilih no listrik warga lokal ramah ramah banyak turis asing rombong anak sekolah fieldtrip inap banget ambil video foto pintu tangga anak tangga tinggi anak tangga,Kampung Naga,Jawa Barat
Keren 👍,keren,keren,Kampung Naga,Jawa Barat
Nyaman dan sejuk tempatnya. Warga2nya ramah sekali..,nyaman sejuk tempatnya warga ramah,nyaman sejuk tempat warga ramah,Kampung Naga,Jawa Barat
Ini kampung adat bukan kampung wisata,kampung adat kampung wisata,kampung adat kampung wisata,Kampung Naga,Jawa Barat
"Nyaman banget asri, bagus untuk diet juga",nyaman banget asri bagus diet,nyaman banget asri bagus diet,Kampung Naga,Jawa Barat
Good,good,good,Kampung Naga,Jawa Barat
